"dateRep","cases","deaths","countriesAndTerritories","popData2018"
"2020-01-04",0,0,"Malaysia",31528585.0
"2020-01-03",0,0,"Malaysia",31528585.0
"2020-01-02",0,0,"Malaysia",31528585.0
"2020-01-01",0,0,"Malaysia",31528585.0
"2019-12-31",0,0,"Malaysia",31528585.0
"2020-04-05",0,0,"Maldives",515696.0
"2020-04-04",0,0,"Maldives",515696.0
"2020-04-03",0,0,"Maldives",515696.0
"2020-04-02",1,0,"Maldives",515696.0
"2020-04-01",1,0,"Maldives",515696.0
"2020-03-31",0,0,"Maldives",515696.0
"2020-03-30",1,0,"Maldives",515696.0
"2020-03-29",2,0,"Maldives",515696.0
"2020-03-28",1,0,"Maldives",515696.0
"2020-03-27",0,0,"Maldives",515696.0
"2020-03-26",0,0,"Maldives",515696.0
"2020-03-25",0,0,"Maldives",515696.0
"2020-03-24",0,0,"Maldives",515696.0
"2020-03-23",0,0,"Maldives",515696.0
"2020-03-22",0,0,"Maldives",515696.0
"2020-03-21",0,0,"Maldives",515696.0
"2020-03-20",0,0,"Maldives",515696.0
"2020-03-19",0,0,"Maldives",515696.0
"2020-03-18",0,0,"Maldives",515696.0
"2020-03-17",0,0,"Maldives",515696.0
"2020-03-16",4,0,"Maldives",515696.0
"2020-03-15",0,0,"Maldives",515696.0
"2020-03-14",1,0,"Maldives",515696.0
"2020-03-12",2,0,"Maldives",515696.0
"2020-03-11",2,0,"Maldives",515696.0
"2020-03-09",2,0,"Maldives",515696.0
"2020-03-08",2,0,"Maldives",515696.0
"2020-04-05",2,0,"Mali",19077690.0
"2020-04-04",3,0,"Mali",19077690.0
"2020-04-03",8,2,"Mali",19077690.0
"2020-04-02",10,0,"Mali",19077690.0
"2020-04-01",0,1,"Mali",19077690.0
"2020-03-31",0,0,"Mali",19077690.0
"2020-03-30",9,0,"Mali",19077690.0
"2020-03-29",5,0,"Mali",19077690.0
"2020-03-28",0,0,"Mali",19077690.0
"2020-03-27",2,0,"Mali",19077690.0
"2020-03-26",2,0,"Mali",19077690.0
"2020-04-05",11,0,"Malta",483530.0
"2020-04-04",7,0,"Malta",483530.0
"2020-04-03",7,0,"Malta",483530.0
"2020-04-02",21,0,"Malta",483530.0
"2020-04-01",11,0,"Malta",483530.0
"2020-03-31",5,0,"Malta",483530.0
"2020-03-30",2,0,"Malta",483530.0
"2020-03-29",10,0,"Malta",483530.0
"2020-03-28",5,0,"Malta",483530.0
"2020-03-27",5,0,"Malta",483530.0
"2020-03-26",9,0,"Malta",483530.0
"2020-03-25",13,0,"Malta",483530.0
"2020-03-24",17,0,"Malta",483530.0
"2020-03-23",17,0,"Malta",483530.0
"2020-03-22",9,0,"Malta",483530.0
"2020-03-21",11,0,"Malta",483530.0
"2020-03-20",5,0,"Malta",483530.0
"2020-03-19",10,0,"Malta",483530.0
"2020-03-18",8,0,"Malta",483530.0
"2020-03-17",9,0,"Malta",483530.0
"2020-03-16",3,0,"Malta",483530.0
"2020-03-15",6,0,"Malta",483530.0
"2020-03-14",3,0,"Malta",483530.0
"2020-03-13",3,0,"Malta",483530.0
"2020-03-12",2,0,"Malta",483530.0
"2020-03-10",1,0,"Malta",483530.0
"2020-03-08",3,0,"Malta",483530.0
"2020-04-05",0,0,"Mauritania",4403319.0
"2020-04-04",0,0,"Mauritania",4403319.0
"2020-04-03",1,1,"Mauritania",4403319.0
"2020-04-02",0,0,"Mauritania",4403319.0
"2020-04-01",0,0,"Mauritania",4403319.0
"2020-03-31",0,0,"Mauritania",4403319.0
"2020-03-30",0,0,"Mauritania",4403319.0
"2020-03-29",2,0,"Mauritania",4403319.0
"2020-03-28",0,0,"Mauritania",4403319.0
"2020-03-27",1,0,"Mauritania",4403319.0
"2020-03-26",0,0,"Mauritania",4403319.0
"2020-03-25",0,0,"Mauritania",4403319.0
"2020-03-24",0,0,"Mauritania",4403319.0
"2020-03-23",0,0,"Mauritania",4403319.0
"2020-03-22",0,0,"Mauritania",4403319.0
"2020-03-21",0,0,"Mauritania",4403319.0
"2020-03-20",1,0,"Mauritania",4403319.0
"2020-03-19",0,0,"Mauritania",4403319.0
"2020-03-18",0,0,"Mauritania",4403319.0
"2020-03-17",0,0,"Mauritania",4403319.0
"2020-03-16",0,0,"Mauritania",4403319.0
"2020-03-15",1,0,"Mauritania",4403319.0
"2020-04-05",10,0,"Mauritius",1265303.0
"2020-04-04",17,0,"Mauritius",1265303.0
"2020-04-03",15,2,"Mauritius",1265303.0
"2020-04-02",11,2,"Mauritius",1265303.0
"2020-04-01",15,0,"Mauritius",1265303.0
"2020-03-31",18,0,"Mauritius",1265303.0
"2020-03-30",8,1,"Mauritius",1265303.0
"2020-03-29",8,0,"Mauritius",1265303.0
"2020-03-28",13,0,"Mauritius",1265303.0
"2020-03-27",33,0,"Mauritius",1265303.0
"2020-03-26",6,0,"Mauritius",1265303.0
"2020-03-25",6,0,"Mauritius",1265303.0
"2020-03-24",8,0,"Mauritius",1265303.0
"2020-03-23",14,1,"Mauritius",1265303.0
"2020-03-22",2,1,"Mauritius",1265303.0
"2020-03-21",9,0,"Mauritius",1265303.0
"2020-03-20",3,0,"Mauritius",1265303.0
"2020-04-05",202,19,"Mexico",126190788.0
"2020-04-04",310,23,"Mexico",126190788.0
"2020-04-03",0,0,"Mexico",126190788.0
"2020-04-02",163,8,"Mexico",126190788.0
"2020-04-01",121,1,"Mexico",126190788.0
"2020-03-31",101,8,"Mexico",126190788.0
"2020-03-30",145,4,"Mexico",126190788.0
"2020-03-29",131,4,"Mexico",126190788.0
"2020-03-28",132,4,"Mexico",126190788.0
"2020-03-27",110,3,"Mexico",126190788.0
"2020-03-26",70,0,"Mexico",126190788.0
"2020-03-25",38,1,"Mexico",126190788.0
"2020-03-24",51,2,"Mexico",126190788.0
"2020-03-23",65,0,"Mexico",126190788.0
"2020-03-22",48,0,"Mexico",126190788.0
"2020-03-21",39,2,"Mexico",126190788.0
"2020-03-20",46,0,"Mexico",126190788.0
"2020-03-19",25,0,"Mexico",126190788.0
"2020-03-18",11,0,"Mexico",126190788.0
"2020-03-17",29,0,"Mexico",126190788.0
"2020-03-16",12,0,"Mexico",126190788.0
"2020-03-15",15,0,"Mexico",126190788.0
"2020-03-14",10,0,"Mexico",126190788.0
"2020-03-13",5,0,"Mexico",126190788.0
"2020-03-12",4,0,"Mexico",126190788.0
"2020-03-09",2,0,"Mexico",126190788.0
"2020-03-02",1,0,"Mexico",126190788.0
"2020-03-01",2,0,"Mexico",126190788.0
"2020-02-29",2,0,"Mexico",126190788.0
"2020-02-28",0,0,"Mexico",126190788.0
"2020-02-27",0,0,"Mexico",126190788.0
"2020-02-26",0,0,"Mexico",126190788.0
"2020-02-25",0,0,"Mexico",126190788.0
"2020-02-24",0,0,"Mexico",126190788.0
"2020-02-23",0,0,"Mexico",126190788.0
"2020-02-22",0,0,"Mexico",126190788.0
"2020-02-21",0,0,"Mexico",126190788.0
"2020-02-20",0,0,"Mexico",126190788.0
"2020-02-19",0,0,"Mexico",126190788.0
"2020-02-18",0,0,"Mexico",126190788.0
"2020-02-17",0,0,"Mexico",126190788.0
"2020-02-16",0,0,"Mexico",126190788.0
"2020-02-15",0,0,"Mexico",126190788.0
"2020-02-14",0,0,"Mexico",126190788.0
"2020-02-13",0,0,"Mexico",126190788.0
"2020-02-12",0,0,"Mexico",126190788.0
"2020-02-11",0,0,"Mexico",126190788.0
"2020-02-10",0,0,"Mexico",126190788.0
"2020-02-09",0,0,"Mexico",126190788.0
"2020-02-08",0,0,"Mexico",126190788.0
"2020-02-07",0,0,"Mexico",126190788.0
"2020-02-06",0,0,"Mexico",126190788.0
"2020-02-05",0,0,"Mexico",126190788.0
"2020-02-04",0,0,"Mexico",126190788.0
"2020-02-03",0,0,"Mexico",126190788.0
"2020-02-02",0,0,"Mexico",126190788.0
"2020-02-01",0,0,"Mexico",126190788.0
"2020-01-31",0,0,"Mexico",126190788.0
"2020-01-30",0,0,"Mexico",126190788.0
"2020-01-29",0,0,"Mexico",126190788.0
"2020-01-28",0,0,"Mexico",126190788.0
"2020-01-27",0,0,"Mexico",126190788.0
"2020-01-26",0,0,"Mexico",126190788.0
"2020-01-25",0,0,"Mexico",126190788.0
"2020-01-24",0,0,"Mexico",126190788.0
"2020-01-23",0,0,"Mexico",126190788.0
"2020-01-22",0,0,"Mexico",126190788.0
"2020-01-21",0,0,"Mexico",126190788.0
"2020-01-20",0,0,"Mexico",126190788.0
"2020-01-19",0,0,"Mexico",126190788.0
"2020-01-18",0,0,"Mexico",126190788.0
"2020-01-17",0,0,"Mexico",126190788.0
"2020-01-16",0,0,"Mexico",126190788.0
"2020-01-15",0,0,"Mexico",126190788.0
"2020-01-14",0,0,"Mexico",126190788.0
"2020-01-13",0,0,"Mexico",126190788.0
"2020-01-12",0,0,"Mexico",126190788.0
"2020-01-11",0,0,"Mexico",126190788.0
"2020-01-10",0,0,"Mexico",126190788.0
"2020-01-09",0,0,"Mexico",126190788.0
"2020-01-08",0,0,"Mexico",126190788.0
"2020-01-07",0,0,"Mexico",126190788.0
"2020-01-06",0,0,"Mexico",126190788.0
"2020-01-05",0,0,"Mexico",126190788.0
"2020-01-04",0,0,"Mexico",126190788.0
"2020-01-03",0,0,"Mexico",126190788.0
"2020-01-02",0,0,"Mexico",126190788.0
"2020-01-01",0,0,"Mexico",126190788.0
"2019-12-31",0,0,"Mexico",126190788.0
"2020-04-05",161,4,"Moldova",3545883.0
"2020-04-04",86,2,"Moldova",3545883.0
"2020-04-03",82,1,"Moldova",3545883.0
"2020-04-02",70,1,"Moldova",3545883.0
"2020-04-01",55,2,"Moldova",3545883.0
"2020-03-31",35,0,"Moldova",3545883.0
"2020-03-30",32,0,"Moldova",3545883.0
"2020-03-29",32,0,"Moldova",3545883.0
"2020-03-28",22,1,"Moldova",3545883.0
"2020-03-27",28,0,"Moldova",3545883.0
"2020-03-26",24,0,"Moldova",3545883.0
"2020-03-25",16,0,"Moldova",3545883.0
"2020-03-24",15,0,"Moldova",3545883.0
"2020-03-23",14,0,"Moldova",3545883.0
"2020-03-22",14,0,"Moldova",3545883.0
"2020-03-21",17,0,"Moldova",3545883.0
"2020-03-20",13,0,"Moldova",3545883.0
"2020-03-19",6,1,"Moldova",3545883.0
"2020-03-18",1,0,"Moldova",3545883.0
"2020-03-17",6,0,"Moldova",3545883.0
"2020-03-16",3,0,"Moldova",3545883.0
"2020-03-15",12,0,"Moldova",3545883.0
"2020-03-14",2,0,"Moldova",3545883.0
"2020-03-13",2,0,"Moldova",3545883.0
"2020-03-12",1,0,"Moldova",3545883.0
"2020-03-11",2,0,"Moldova",3545883.0
"2020-03-08",1,0,"Moldova",3545883.0
"2020-04-05",2,2,"Monaco",38682.0
"2020-04-04",4,0,"Monaco",38682.0
"2020-04-03",5,0,"Monaco",38682.0
"2020-04-02",3,0,"Monaco",38682.0
"2020-04-01",3,0,"Monaco",38682.0
"2020-03-31",3,0,"Monaco",38682.0
"2020-03-30",3,0,"Monaco",38682.0
"2020-03-29",1,0,"Monaco",38682.0
"2020-03-28",9,0,"Monaco",38682.0
"2020-03-27",2,0,"Monaco",38682.0
"2020-03-26",4,0,"Monaco",38682.0
"2020-03-25",4,0,"Monaco",38682.0
"2020-03-24",0,0,"Monaco",38682.0
"2020-03-23",5,0,"Monaco",38682.0
"2020-03-22",6,0,"Monaco",38682.0
"2020-03-21",1,0,"Monaco",38682.0
"2020-03-20",2,0,"Monaco",38682.0
"2020-03-19",0,0,"Monaco",38682.0
"2020-03-18",0,0,"Monaco",38682.0
"2020-03-17",2,0,"Monaco",38682.0
"2020-03-16",4,0,"Monaco",38682.0
"2020-03-15",2,0,"Monaco",38682.0
"2020-03-02",0,0,"Monaco",38682.0
"2020-03-01",0,0,"Monaco",38682.0
"2020-02-29",1,0,"Monaco",38682.0
"2020-02-28",0,0,"Monaco",38682.0
"2020-02-27",0,0,"Monaco",38682.0
"2020-02-26",0,0,"Monaco",38682.0
"2020-02-25",0,0,"Monaco",38682.0
"2020-02-24",0,0,"Monaco",38682.0
"2020-02-23",0,0,"Monaco",38682.0
"2020-02-22",0,0,"Monaco",38682.0
"2020-02-21",0,0,"Monaco",38682.0
"2020-02-20",0,0,"Monaco",38682.0
"2020-02-19",0,0,"Monaco",38682.0
"2020-02-18",0,0,"Monaco",38682.0
"2020-02-17",0,0,"Monaco",38682.0
"2020-02-16",0,0,"Monaco",38682.0
"2020-02-15",0,0,"Monaco",38682.0
"2020-02-14",0,0,"Monaco",38682.0
"2020-02-13",0,0,"Monaco",38682.0
"2020-02-12",0,0,"Monaco",38682.0
"2020-02-11",0,0,"Monaco",38682.0
"2020-02-10",0,0,"Monaco",38682.0
"2020-02-09",0,0,"Monaco",38682.0
"2020-02-08",0,0,"Monaco",38682.0
"2020-02-07",0,0,"Monaco",38682.0
"2020-02-06",0,0,"Monaco",38682.0
"2020-02-05",0,0,"Monaco",38682.0
"2020-02-04",0,0,"Monaco",38682.0
"2020-02-03",0,0,"Monaco",38682.0
"2020-02-02",0,0,"Monaco",38682.0
"2020-02-01",0,0,"Monaco",38682.0
"2020-01-31",0,0,"Monaco",38682.0
"2020-01-30",0,0,"Monaco",38682.0
"2020-01-29",0,0,"Monaco",38682.0
"2020-01-28",0,0,"Monaco",38682.0
"2020-01-27",0,0,"Monaco",38682.0
"2020-01-26",0,0,"Monaco",38682.0
"2020-01-25",0,0,"Monaco",38682.0
"2020-01-24",0,0,"Monaco",38682.0
"2020-01-23",0,0,"Monaco",38682.0
"2020-01-22",0,0,"Monaco",38682.0
"2020-01-21",0,0,"Monaco",38682.0
"2020-01-20",0,0,"Monaco",38682.0
"2020-01-19",0,0,"Monaco",38682.0
"2020-01-18",0,0,"Monaco",38682.0
"2020-01-17",0,0,"Monaco",38682.0
"2020-01-16",0,0,"Monaco",38682.0
"2020-01-15",0,0,"Monaco",38682.0
"2020-01-14",0,0,"Monaco",38682.0
"2020-01-13",0,0,"Monaco",38682.0
"2020-01-12",0,0,"Monaco",38682.0
"2020-01-11",0,0,"Monaco",38682.0
"2020-01-10",0,0,"Monaco",38682.0
"2020-01-09",0,0,"Monaco",38682.0
"2020-01-08",0,0,"Monaco",38682.0
"2020-01-07",0,0,"Monaco",38682.0
"2020-01-06",0,0,"Monaco",38682.0
"2020-01-05",0,0,"Monaco",38682.0
"2020-01-04",0,0,"Monaco",38682.0
"2020-01-03",0,0,"Monaco",38682.0
"2020-01-02",0,0,"Monaco",38682.0
"2020-01-01",0,0,"Monaco",38682.0
"2019-12-31",0,0,"Monaco",38682.0
"2020-04-05",0,0,"Mongolia",3170208.0
"2020-04-04",0,0,"Mongolia",3170208.0
"2020-04-03",0,0,"Mongolia",3170208.0
"2020-04-02",2,0,"Mongolia",3170208.0
"2020-04-01",0,0,"Mongolia",3170208.0
"2020-03-31",0,0,"Mongolia",3170208.0
"2020-03-30",0,0,"Mongolia",3170208.0
"2020-03-29",1,0,"Mongolia",3170208.0
"2020-03-28",0,0,"Mongolia",3170208.0
"2020-03-27",1,0,"Mongolia",3170208.0
"2020-03-26",0,0,"Mongolia",3170208.0
"2020-03-25",0,0,"Mongolia",3170208.0
"2020-03-24",0,0,"Mongolia",3170208.0
"2020-03-23",0,0,"Mongolia",3170208.0
"2020-03-22",4,0,"Mongolia",3170208.0
"2020-03-21",1,0,"Mongolia",3170208.0
"2020-03-20",0,0,"Mongolia",3170208.0
"2020-03-19",1,0,"Mongolia",3170208.0
"2020-03-18",3,0,"Mongolia",3170208.0
"2020-03-15",0,0,"Mongolia",3170208.0
"2020-03-10",1,0,"Mongolia",3170208.0
"2020-04-05",27,0,"Montenegro",622345.0
"2020-04-04",30,0,"Montenegro",622345.0
"2020-04-03",21,1,"Montenegro",622345.0
"2020-04-02",14,0,"Montenegro",622345.0
"2020-04-01",18,0,"Montenegro",622345.0
"2020-03-31",6,0,"Montenegro",622345.0
"2020-03-30",1,0,"Montenegro",622345.0
"2020-03-29",9,0,"Montenegro",622345.0
"2020-03-28",8,0,"Montenegro",622345.0
"2020-03-27",14,1,"Montenegro",622345.0
"2020-03-26",6,0,"Montenegro",622345.0
"2020-03-25",20,0,"Montenegro",622345.0
"2020-03-24",6,0,"Montenegro",622345.0
"2020-03-23",7,0,"Montenegro",622345.0
"2020-03-22",0,0,"Montenegro",622345.0
"2020-03-21",1,0,"Montenegro",622345.0
"2020-03-20",5,0,"Montenegro",622345.0
"2020-03-19",6,0,"Montenegro",622345.0
"2020-03-18",2,0,"Montenegro",622345.0
"2020-04-05",1,0,"Montserrat",5900.0
"2020-04-04",0,0,"Montserrat",5900.0
"2020-04-03",0,0,"Montserrat",5900.0
"2020-04-02",0,0,"Montserrat",5900.0
"2020-03-31",0,0,"Montserrat",5900.0
"2020-03-30",0,0,"Montserrat",5900.0
"2020-03-29",0,0,"Montserrat",5900.0
"2020-03-28",0,0,"Montserrat",5900.0
"2020-03-27",4,0,"Montserrat",5900.0
"2020-03-26",0,0,"Montserrat",5900.0
"2020-03-25",0,0,"Montserrat",5900.0
"2020-03-24",0,0,"Montserrat",5900.0
"2020-03-23",0,0,"Montserrat",5900.0
"2020-03-22",0,0,"Montserrat",5900.0
"2020-03-21",1,0,"Montserrat",5900.0
"2020-04-05",211,15,"Morocco",36029138.0
"2020-04-04",0,0,"Morocco",36029138.0
"2020-04-03",54,5,"Morocco",36029138.0
"2020-04-02",37,3,"Morocco",36029138.0
"2020-04-01",61,3,"Morocco",36029138.0
"2020-03-31",77,7,"Morocco",36029138.0
"2020-03-30",121,3,"Morocco",36029138.0
"2020-03-29",13,0,"Morocco",36029138.0
"2020-03-28",70,13,"Morocco",36029138.0
"2020-03-27",50,4,"Morocco",36029138.0
"2020-03-26",55,1,"Morocco",36029138.0
"2020-03-25",36,1,"Morocco",36029138.0
"2020-03-24",19,0,"Morocco",36029138.0
"2020-03-23",19,1,"Morocco",36029138.0
"2020-03-22",10,0,"Morocco",36029138.0
"2020-03-21",23,1,"Morocco",36029138.0
"2020-03-20",9,0,"Morocco",36029138.0
"2020-03-19",10,0,"Morocco",36029138.0
"2020-03-18",7,1,"Morocco",36029138.0
"2020-03-17",9,0,"Morocco",36029138.0
"2020-03-16",10,0,"Morocco",36029138.0
"2020-03-15",11,0,"Morocco",36029138.0
"2020-03-14",1,0,"Morocco",36029138.0
"2020-03-13",1,0,"Morocco",36029138.0
"2020-03-12",3,1,"Morocco",36029138.0
"2020-03-06",1,0,"Morocco",36029138.0
"2020-03-03",1,0,"Morocco",36029138.0
"2020-04-05",0,0,"Mozambique",29495962.0
"2020-04-04",0,0,"Mozambique",29495962.0
"2020-04-03",0,0,"Mozambique",29495962.0
"2020-04-02",2,0,"Mozambique",29495962.0
"2020-04-01",0,0,"Mozambique",29495962.0
"2020-03-31",0,0,"Mozambique",29495962.0
"2020-03-30",0,0,"Mozambique",29495962.0
"2020-03-29",1,0,"Mozambique",29495962.0
"2020-03-28",0,0,"Mozambique",29495962.0
"2020-03-27",2,0,"Mozambique",29495962.0
"2020-03-26",4,0,"Mozambique",29495962.0
"2020-03-25",0,0,"Mozambique",29495962.0
"2020-03-24",0,0,"Mozambique",29495962.0
"2020-03-23",1,0,"Mozambique",29495962.0
"2020-04-05",1,0,"Myanmar",53708395.0
"2020-04-04",0,0,"Myanmar",53708395.0
"2020-04-03",4,0,"Myanmar",53708395.0
"2020-04-02",1,0,"Myanmar",53708395.0
"2020-04-01",1,1,"Myanmar",53708395.0
"2020-03-31",6,0,"Myanmar",53708395.0
"2020-03-30",0,0,"Myanmar",53708395.0
"2020-03-29",3,0,"Myanmar",53708395.0
"2020-03-28",0,0,"Myanmar",53708395.0
"2020-03-27",2,0,"Myanmar",53708395.0
"2020-03-26",0,0,"Myanmar",53708395.0
"2020-03-25",1,0,"Myanmar",53708395.0
"2020-03-24",2,0,"Myanmar",53708395.0
"2020-03-17",0,0,"Myanmar",53708395.0
"2020-04-05",0,0,"Namibia",2448255.0
"2020-04-04",1,0,"Namibia",2448255.0
"2020-04-03",0,0,"Namibia",2448255.0
"2020-04-02",2,0,"Namibia",2448255.0
"2020-04-01",0,0,"Namibia",2448255.0
"2020-03-31",0,0,"Namibia",2448255.0
"2020-03-30",3,0,"Namibia",2448255.0
"2020-03-29",0,0,"Namibia",2448255.0
"2020-03-28",0,0,"Namibia",2448255.0
"2020-03-27",4,0,"Namibia",2448255.0
"2020-03-26",1,0,"Namibia",2448255.0
"2020-03-25",0,0,"Namibia",2448255.0
"2020-03-24",0,0,"Namibia",2448255.0
"2020-03-23",0,0,"Namibia",2448255.0
"2020-03-22",0,0,"Namibia",2448255.0
"2020-03-21",1,0,"Namibia",2448255.0
"2020-03-20",0,0,"Namibia",2448255.0
"2020-03-19",0,0,"Namibia",2448255.0
"2020-03-18",0,0,"Namibia",2448255.0
"2020-03-17",0,0,"Namibia",2448255.0
"2020-03-16",0,0,"Namibia",2448255.0
"2020-03-15",2,0,"Namibia",2448255.0
"2020-04-05",0,0,"Nepal",28087871.0
"2020-04-04",1,0,"Nepal",28087871.0
"2020-04-03",0,0,"Nepal",28087871.0
"2020-04-02",0,0,"Nepal",28087871.0
"2020-04-01",0,0,"Nepal",28087871.0
"2020-03-31",0,0,"Nepal",28087871.0
"2020-03-30",0,0,"Nepal",28087871.0
"2020-03-29",2,0,"Nepal",28087871.0
"2020-03-28",0,0,"Nepal",28087871.0
"2020-03-27",0,0,"Nepal",28087871.0
"2020-03-26",0,0,"Nepal",28087871.0
"2020-03-25",1,0,"Nepal",28087871.0
"2020-03-24",1,0,"Nepal",28087871.0
"2020-03-23",0,0,"Nepal",28087871.0
"2020-03-22",0,0,"Nepal",28087871.0
"2020-03-21",0,0,"Nepal",28087871.0
"2020-03-20",0,0,"Nepal",28087871.0
"2020-03-19",0,0,"Nepal",28087871.0
"2020-03-18",0,0,"Nepal",28087871.0
"2020-03-17",0,0,"Nepal",28087871.0
"2020-03-15",0,0,"Nepal",28087871.0
"2020-03-02",0,0,"Nepal",28087871.0
"2020-03-01",0,0,"Nepal",28087871.0
"2020-02-29",0,0,"Nepal",28087871.0
"2020-02-28",0,0,"Nepal",28087871.0
"2020-02-27",0,0,"Nepal",28087871.0
"2020-02-26",0,0,"Nepal",28087871.0
"2020-02-25",0,0,"Nepal",28087871.0
"2020-02-24",0,0,"Nepal",28087871.0
"2020-02-23",0,0,"Nepal",28087871.0
"2020-02-22",0,0,"Nepal",28087871.0
"2020-02-21",0,0,"Nepal",28087871.0
"2020-02-20",0,0,"Nepal",28087871.0
"2020-02-19",0,0,"Nepal",28087871.0
"2020-02-18",0,0,"Nepal",28087871.0
"2020-02-17",0,0,"Nepal",28087871.0
"2020-02-16",0,0,"Nepal",28087871.0
"2020-02-15",0,0,"Nepal",28087871.0
"2020-02-14",0,0,"Nepal",28087871.0
"2020-02-13",0,0,"Nepal",28087871.0
"2020-02-12",0,0,"Nepal",28087871.0
"2020-02-11",0,0,"Nepal",28087871.0
"2020-02-10",0,0,"Nepal",28087871.0
"2020-02-09",0,0,"Nepal",28087871.0
"2020-02-08",0,0,"Nepal",28087871.0
"2020-02-07",0,0,"Nepal",28087871.0
"2020-02-06",0,0,"Nepal",28087871.0
"2020-02-05",0,0,"Nepal",28087871.0
"2020-02-04",0,0,"Nepal",28087871.0
"2020-02-03",0,0,"Nepal",28087871.0
"2020-02-02",0,0,"Nepal",28087871.0
"2020-02-01",0,0,"Nepal",28087871.0
"2020-01-31",0,0,"Nepal",28087871.0
"2020-01-30",0,0,"Nepal",28087871.0
"2020-01-29",0,0,"Nepal",28087871.0
"2020-01-28",0,0,"Nepal",28087871.0
"2020-01-27",0,0,"Nepal",28087871.0
"2020-01-26",0,0,"Nepal",28087871.0
"2020-01-25",1,0,"Nepal",28087871.0
"2020-01-24",0,0,"Nepal",28087871.0
"2020-01-23",0,0,"Nepal",28087871.0
"2020-01-22",0,0,"Nepal",28087871.0
"2020-01-21",0,0,"Nepal",28087871.0
"2020-01-20",0,0,"Nepal",28087871.0
"2020-01-19",0,0,"Nepal",28087871.0
"2020-01-18",0,0,"Nepal",28087871.0
"2020-01-17",0,0,"Nepal",28087871.0
"2020-01-16",0,0,"Nepal",28087871.0
"2020-01-15",0,0,"Nepal",28087871.0
"2020-01-14",0,0,"Nepal",28087871.0
"2020-01-13",0,0,"Nepal",28087871.0
"2020-01-12",0,0,"Nepal",28087871.0
"2020-01-11",0,0,"Nepal",28087871.0
"2020-01-10",0,0,"Nepal",28087871.0
"2020-01-09",0,0,"Nepal",28087871.0
"2020-01-08",0,0,"Nepal",28087871.0
"2020-01-07",0,0,"Nepal",28087871.0
"2020-01-06",0,0,"Nepal",28087871.0
"2020-01-05",0,0,"Nepal",28087871.0
"2020-01-04",0,0,"Nepal",28087871.0
"2020-01-03",0,0,"Nepal",28087871.0
"2020-01-02",0,0,"Nepal",28087871.0
"2020-01-01",0,0,"Nepal",28087871.0
"2019-12-31",0,0,"Nepal",28087871.0
"2020-04-05",904,164,"Netherlands",17231017.0
"2020-04-04",1026,148,"Netherlands",17231017.0
"2020-04-03",1083,166,"Netherlands",17231017.0
"2020-04-02",1019,134,"Netherlands",17231017.0
"2020-04-01",845,175,"Netherlands",17231017.0
"2020-03-31",884,93,"Netherlands",17231017.0
"2020-03-30",1104,132,"Netherlands",17231017.0
"2020-03-29",1159,93,"Netherlands",17231017.0
"2020-03-28",1172,112,"Netherlands",17231017.0
"2020-03-27",1019,78,"Netherlands",17231017.0
"2020-03-26",852,80,"Netherlands",17231017.0
"2020-03-25",811,63,"Netherlands",17231017.0
"2020-03-24",545,34,"Netherlands",17231017.0
"2020-03-23",573,43,"Netherlands",17231017.0
"2020-03-22",637,30,"Netherlands",17231017.0
"2020-03-21",534,30,"Netherlands",17231017.0
"2020-03-20",409,18,"Netherlands",17231017.0
"2020-03-19",346,15,"Netherlands",17231017.0
"2020-03-18",292,19,"Netherlands",17231017.0
"2020-03-17",278,4,"Netherlands",17231017.0
"2020-03-16",176,8,"Netherlands",17231017.0
"2020-03-15",155,7,"Netherlands",17231017.0
"2020-03-14",190,0,"Netherlands",17231017.0
"2020-03-13",111,0,"Netherlands",17231017.0
"2020-03-12",121,1,"Netherlands",17231017.0
"2020-03-11",61,1,"Netherlands",17231017.0
"2020-03-10",56,0,"Netherlands",17231017.0
"2020-03-09",77,2,"Netherlands",17231017.0
"2020-03-08",60,0,"Netherlands",17231017.0
"2020-03-07",46,1,"Netherlands",17231017.0
"2020-03-06",44,0,"Netherlands",17231017.0
"2020-03-05",10,0,"Netherlands",17231017.0
"2020-03-04",10,0,"Netherlands",17231017.0
"2020-03-03",5,0,"Netherlands",17231017.0
"2020-03-02",6,0,"Netherlands",17231017.0
"2020-03-01",5,0,"Netherlands",17231017.0
"2020-02-29",1,0,"Netherlands",17231017.0
"2020-02-28",1,0,"Netherlands",17231017.0
"2020-02-27",0,0,"Netherlands",17231017.0
"2020-02-26",0,0,"Netherlands",17231017.0
"2020-02-25",0,0,"Netherlands",17231017.0
"2020-02-24",0,0,"Netherlands",17231017.0
"2020-02-23",0,0,"Netherlands",17231017.0
"2020-02-22",0,0,"Netherlands",17231017.0
"2020-02-21",0,0,"Netherlands",17231017.0
"2020-02-20",0,0,"Netherlands",17231017.0
"2020-02-19",0,0,"Netherlands",17231017.0
"2020-02-18",0,0,"Netherlands",17231017.0
"2020-02-17",0,0,"Netherlands",17231017.0
"2020-02-16",0,0,"Netherlands",17231017.0
"2020-02-15",0,0,"Netherlands",17231017.0
"2020-02-14",0,0,"Netherlands",17231017.0
"2020-02-13",0,0,"Netherlands",17231017.0
"2020-02-12",0,0,"Netherlands",17231017.0
"2020-02-11",0,0,"Netherlands",17231017.0
"2020-02-10",0,0,"Netherlands",17231017.0
