"Date","Country","Population","New confirmed cases","New deaths","Total confirmed cases","Total deaths"
"2020-01-08","Brazil",209469333,0,0,0,0
"2020-01-08","Cambodia",16249798,0,0,0,0
"2020-01-08","Canada",37058856,0,0,0,0
"2020-01-08","China",1392730000,0,0,59,0
"2020-01-08","Croatia",4089400,0,0,0,0
"2020-01-08","Czechia",0,0,0,0,0
"2020-01-08","Denmark",5797446,0,0,0,0
"2020-01-08","Diamond Princess",3711,0,0,0,0
"2020-01-08","Dominican Republic",10627165,0,0,0,0
"2020-01-08","Ecuador",17084357,0,0,0,0
"2020-01-08","Egypt",98423595,0,0,0,0
"2020-01-08","Estonia",1320884,0,0,0,0
"2020-01-08","Finland",5518050,0,0,0,0
"2020-01-08","France",66987244,0,0,0,0
"2020-01-08","Georgia",3731000,0,0,0,0
"2020-01-08","Germany",82927922,0,0,0,0
"2020-01-08","Greece",10727668,0,0,0,0
"2020-01-08","Iceland",353574,0,0,0,0
"2020-01-08","India",1352617328,0,0,0,0
"2020-01-08","Indonesia",267663435,0,0,0,0
"2020-01-08","Iran",81800269,0,0,0,0
"2020-01-08","Iraq",38433600,0,0,0,0
"2020-01-08","Ireland",4853506,0,0,0,0
"2020-01-08","Israel",8883800,0,0,0,0
"2020-01-08","Italy",60431283,0,0,0,0
"2020-01-08","Japan",126529100,0,0,0,0
"2020-01-08","Kuwait",4137309,0,0,0,0
"2020-01-08","Lebanon",6848925,0,0,0,0
"2020-01-08","Lithuania",2789533,0,0,0,0
"2020-01-08","Luxembourg",607728,0,0,0,0
"2020-01-08","Malaysia",31528585,0,0,0,0
"2020-01-08","Mexico",126190788,0,0,0,0
"2020-01-08","Monaco",38682,0,0,0,0
"2020-01-08","Nepal",28087871,0,0,0,0
"2020-01-08","Netherlands",17231017,0,0,0,0
"2020-01-08","New Zealand",4885500,0,0,0,0
"2020-01-08","Nigeria",195874740,0,0,0,0
"2020-01-08","North Macedonia",2082958,0,0,0,0
"2020-01-08","Norway",5314336,0,0,0,0
"2020-01-08","Oman",4829483,0,0,0,0
"2020-01-08","Pakistan",212215030,0,0,0,0
"2020-01-08","Philippines",106651922,0,0,0,0
"2020-01-08","Qatar",2781677,0,0,0,0
"2020-01-08","Romania",19473936,0,0,0,0
"2020-01-08","Russia",144478050,0,0,0,0
"2020-01-08","San Marino",33785,0,0,0,0
"2020-01-08","Singapore",5638676,0,0,0,0
"2020-01-08","South Korea",51635256,0,0,0,0
"2020-01-08","Spain",46723749,0,0,0,0
"2020-01-08","Sri Lanka",21670000,0,0,0,0
"2020-01-08","Sweden",10183175,0,0,0,0
"2020-01-08","Switzerland",8516543,0,0,0,0
"2020-01-08","Taiwan",23780452,0,0,0,0
"2020-01-08","Thailand",69428524,0,0,0,0
"2020-01-08","United Arab Emirates",9630959,0,0,0,0
"2020-01-08","United Kingdom",66488991,0,0,0,0
"2020-01-08","United States of America",327167434,0,0,0,0
"2020-01-08","Vietnam",95540395,0,0,0,0
"2020-01-09","Afghanistan",37172386,0,0,0,0
"2020-01-09","Algeria",42228429,0,0,0,0
"2020-01-09","Armenia",2951776,0,0,0,0
"2020-01-09","Australia",24992369,0,0,0,0
"2020-01-09","Austria",8847037,0,0,0,0
"2020-01-09","Azerbaijan",9942334,0,0,0,0
"2020-01-09","Bahrain",1569439,0,0,0,0
"2020-01-09","Belarus",9485386,0,0,0,0
"2020-01-09","Belgium",11422068,0,0,0,0
"2020-01-09","Brazil",209469333,0,0,0,0
"2020-01-09","Cambodia",16249798,0,0,0,0
"2020-01-09","Canada",37058856,0,0,0,0
"2020-01-09","China",1392730000,0,0,59,0
"2020-01-09","Croatia",4089400,0,0,0,0
"2020-01-09","Czechia",0,0,0,0,0
"2020-01-09","Denmark",5797446,0,0,0,0
"2020-01-09","Diamond Princess",3711,0,0,0,0
"2020-01-09","Dominican Republic",10627165,0,0,0,0
"2020-01-09","Ecuador",17084357,0,0,0,0
"2020-01-09","Egypt",98423595,0,0,0,0
"2020-01-09","Estonia",1320884,0,0,0,0
"2020-01-09","Finland",5518050,0,0,0,0
"2020-01-09","France",66987244,0,0,0,0
"2020-01-09","Georgia",3731000,0,0,0,0
"2020-01-09","Germany",82927922,0,0,0,0
"2020-01-09","Greece",10727668,0,0,0,0
"2020-01-09","Iceland",353574,0,0,0,0
"2020-01-09","India",1352617328,0,0,0,0
"2020-01-09","Indonesia",267663435,0,0,0,0
"2020-01-09","Iran",81800269,0,0,0,0
"2020-01-09","Iraq",38433600,0,0,0,0
"2020-01-09","Ireland",4853506,0,0,0,0
"2020-01-09","Israel",8883800,0,0,0,0
"2020-01-09","Italy",60431283,0,0,0,0
"2020-01-09","Japan",126529100,0,0,0,0
"2020-01-09","Kuwait",4137309,0,0,0,0
"2020-01-09","Lebanon",6848925,0,0,0,0
"2020-01-09","Lithuania",2789533,0,0,0,0
"2020-01-09","Luxembourg",607728,0,0,0,0
"2020-01-09","Malaysia",31528585,0,0,0,0
"2020-01-09","Mexico",126190788,0,0,0,0
"2020-01-09","Monaco",38682,0,0,0,0
"2020-01-09","Nepal",28087871,0,0,0,0
"2020-01-09","Netherlands",17231017,0,0,0,0
"2020-01-09","New Zealand",4885500,0,0,0,0
"2020-01-09","Nigeria",195874740,0,0,0,0
"2020-01-09","North Macedonia",2082958,0,0,0,0
"2020-01-09","Norway",5314336,0,0,0,0
"2020-01-09","Oman",4829483,0,0,0,0
"2020-01-09","Pakistan",212215030,0,0,0,0
"2020-01-09","Philippines",106651922,0,0,0,0
"2020-01-09","Qatar",2781677,0,0,0,0
"2020-01-09","Romania",19473936,0,0,0,0
"2020-01-09","Russia",144478050,0,0,0,0
"2020-01-09","San Marino",33785,0,0,0,0
"2020-01-09","Singapore",5638676,0,0,0,0
"2020-01-09","South Korea",51635256,0,0,0,0
"2020-01-09","Spain",46723749,0,0,0,0
"2020-01-09","Sri Lanka",21670000,0,0,0,0
"2020-01-09","Sweden",10183175,0,0,0,0
"2020-01-09","Switzerland",8516543,0,0,0,0
"2020-01-09","Taiwan",23780452,0,0,0,0
"2020-01-09","Thailand",69428524,0,0,0,0
"2020-01-09","United Arab Emirates",9630959,0,0,0,0
"2020-01-09","United Kingdom",66488991,0,0,0,0
"2020-01-09","United States of America",327167434,0,0,0,0
"2020-01-09","Vietnam",95540395,0,0,0,0
"2020-01-10","Afghanistan",37172386,0,0,0,0
"2020-01-10","Algeria",42228429,0,0,0,0
"2020-01-10","Armenia",2951776,0,0,0,0
"2020-01-10","Australia",24992369,0,0,0,0
"2020-01-10","Austria",8847037,0,0,0,0
"2020-01-10","Azerbaijan",9942334,0,0,0,0
"2020-01-10","Bahrain",1569439,0,0,0,0
"2020-01-10","Belarus",9485386,0,0,0,0
"2020-01-10","Belgium",11422068,0,0,0,0
"2020-01-10","Brazil",209469333,0,0,0,0
"2020-01-10","Cambodia",16249798,0,0,0,0
"2020-01-10","Canada",37058856,0,0,0,0
"2020-01-10","China",1392730000,0,0,59,0
"2020-01-10","Croatia",4089400,0,0,0,0
"2020-01-10","Czechia",0,0,0,0,0
"2020-01-10","Denmark",5797446,0,0,0,0
"2020-01-10","Diamond Princess",3711,0,0,0,0
"2020-01-10","Dominican Republic",10627165,0,0,0,0
"2020-01-10","Ecuador",17084357,0,0,0,0
"2020-01-10","Egypt",98423595,0,0,0,0
"2020-01-10","Estonia",1320884,0,0,0,0
"2020-01-10","Finland",5518050,0,0,0,0
"2020-01-10","France",66987244,0,0,0,0
"2020-01-10","Georgia",3731000,0,0,0,0
"2020-01-10","Germany",82927922,0,0,0,0
"2020-01-10","Greece",10727668,0,0,0,0
"2020-01-10","Iceland",353574,0,0,0,0
"2020-01-10","India",1352617328,0,0,0,0
"2020-01-10","Indonesia",267663435,0,0,0,0
"2020-01-10","Iran",81800269,0,0,0,0
"2020-01-10","Iraq",38433600,0,0,0,0
"2020-01-10","Ireland",4853506,0,0,0,0
"2020-01-10","Israel",8883800,0,0,0,0
"2020-01-10","Italy",60431283,0,0,0,0
"2020-01-10","Japan",126529100,0,0,0,0
"2020-01-10","Kuwait",4137309,0,0,0,0
"2020-01-10","Lebanon",6848925,0,0,0,0
"2020-01-10","Lithuania",2789533,0,0,0,0
"2020-01-10","Luxembourg",607728,0,0,0,0
"2020-01-10","Malaysia",31528585,0,0,0,0
"2020-01-10","Mexico",126190788,0,0,0,0
"2020-01-10","Monaco",38682,0,0,0,0
"2020-01-10","Nepal",28087871,0,0,0,0
"2020-01-10","Netherlands",17231017,0,0,0,0
"2020-01-10","New Zealand",4885500,0,0,0,0
"2020-01-10","Nigeria",195874740,0,0,0,0
"2020-01-10","North Macedonia",2082958,0,0,0,0
"2020-01-10","Norway",5314336,0,0,0,0
"2020-01-10","Oman",4829483,0,0,0,0
"2020-01-10","Pakistan",212215030,0,0,0,0
"2020-01-10","Philippines",106651922,0,0,0,0
"2020-01-10","Qatar",2781677,0,0,0,0
"2020-01-10","Romania",19473936,0,0,0,0
"2020-01-10","Russia",144478050,0,0,0,0
"2020-01-10","San Marino",33785,0,0,0,0
"2020-01-10","Singapore",5638676,0,0,0,0
"2020-01-10","South Korea",51635256,0,0,0,0
"2020-01-10","Spain",46723749,0,0,0,0
"2020-01-10","Sri Lanka",21670000,0,0,0,0
"2020-01-10","Sweden",10183175,0,0,0,0
"2020-01-10","Switzerland",8516543,0,0,0,0
"2020-01-10","Taiwan",23780452,0,0,0,0
"2020-01-10","Thailand",69428524,0,0,0,0
"2020-01-10","United Arab Emirates",9630959,0,0,0,0
"2020-01-10","United Kingdom",66488991,0,0,0,0
"2020-01-10","United States of America",327167434,0,0,0,0
"2020-01-10","Vietnam",95540395,0,0,0,0
"2020-01-11","Afghanistan",37172386,0,0,0,0
"2020-01-11","Algeria",42228429,0,0,0,0
"2020-01-11","Armenia",2951776,0,0,0,0
"2020-01-11","Australia",24992369,0,0,0,0
"2020-01-11","Austria",8847037,0,0,0,0
"2020-01-11","Azerbaijan",9942334,0,0,0,0
"2020-01-11","Bahrain",1569439,0,0,0,0
"2020-01-11","Belarus",9485386,0,0,0,0
"2020-01-11","Belgium",11422068,0,0,0,0
"2020-01-11","Brazil",209469333,0,0,0,0
"2020-01-11","Cambodia",16249798,0,0,0,0
"2020-01-11","Canada",37058856,0,0,0,0
"2020-01-11","China",1392730000,0,1,59,1
"2020-01-11","Croatia",4089400,0,0,0,0
"2020-01-11","Czechia",0,0,0,0,0
"2020-01-11","Denmark",5797446,0,0,0,0
"2020-01-11","Diamond Princess",3711,0,0,0,0
"2020-01-11","Dominican Republic",10627165,0,0,0,0
"2020-01-11","Ecuador",17084357,0,0,0,0
"2020-01-11","Egypt",98423595,0,0,0,0
"2020-01-11","Estonia",1320884,0,0,0,0
"2020-01-11","Finland",5518050,0,0,0,0
"2020-01-11","France",66987244,0,0,0,0
"2020-01-11","Georgia",3731000,0,0,0,0
"2020-01-11","Germany",82927922,0,0,0,0
"2020-01-11","Greece",10727668,0,0,0,0
"2020-01-11","Iceland",353574,0,0,0,0
"2020-01-11","India",1352617328,0,0,0,0
"2020-01-11","Indonesia",267663435,0,0,0,0
"2020-01-11","Iran",81800269,0,0,0,0
"2020-01-11","Iraq",38433600,0,0,0,0
"2020-01-11","Ireland",4853506,0,0,0,0
"2020-01-11","Israel",8883800,0,0,0,0
"2020-01-11","Italy",60431283,0,0,0,0
"2020-01-11","Japan",126529100,0,0,0,0
"2020-01-11","Kuwait",4137309,0,0,0,0
"2020-01-11","Lebanon",6848925,0,0,0,0
"2020-01-11","Lithuania",2789533,0,0,0,0
"2020-01-11","Luxembourg",607728,0,0,0,0
"2020-01-11","Malaysia",31528585,0,0,0,0
"2020-01-11","Mexico",126190788,0,0,0,0
"2020-01-11","Monaco",38682,0,0,0,0
"2020-01-11","Nepal",28087871,0,0,0,0
"2020-01-11","Netherlands",17231017,0,0,0,0
"2020-01-11","New Zealand",4885500,0,0,0,0
"2020-01-11","Nigeria",195874740,0,0,0,0
"2020-01-11","North Macedonia",2082958,0,0,0,0
"2020-01-11","Norway",5314336,0,0,0,0
"2020-01-11","Oman",4829483,0,0,0,0
"2020-01-11","Pakistan",212215030,0,0,0,0
"2020-01-11","Philippines",106651922,0,0,0,0
"2020-01-11","Qatar",2781677,0,0,0,0
"2020-01-11","Romania",19473936,0,0,0,0
"2020-01-11","Russia",144478050,0,0,0,0
"2020-01-11","San Marino",33785,0,0,0,0
"2020-01-11","Singapore",5638676,0,0,0,0
"2020-01-11","South Korea",51635256,0,0,0,0
"2020-01-11","Spain",46723749,0,0,0,0
"2020-01-11","Sri Lanka",21670000,0,0,0,0
"2020-01-11","Sweden",10183175,0,0,0,0
"2020-01-11","Switzerland",8516543,0,0,0,0
"2020-01-11","Taiwan",23780452,0,0,0,0
"2020-01-11","Thailand",69428524,0,0,0,0
"2020-01-11","United Arab Emirates",9630959,0,0,0,0
"2020-01-11","United Kingdom",66488991,0,0,0,0
"2020-01-11","United States of America",327167434,0,0,0,0
"2020-01-11","Vietnam",95540395,0,0,0,0
"2020-01-12","Afghanistan",37172386,0,0,0,0
"2020-01-12","Algeria",42228429,0,0,0,0
"2020-01-12","Armenia",2951776,0,0,0,0
"2020-01-12","Australia",24992369,0,0,0,0
"2020-01-12","Austria",8847037,0,0,0,0
"2020-01-12","Azerbaijan",9942334,0,0,0,0
"2020-01-12","Bahrain",1569439,0,0,0,0
"2020-01-12","Belarus",9485386,0,0,0,0
"2020-01-12","Belgium",11422068,0,0,0,0
"2020-01-12","Brazil",209469333,0,0,0,0
"2020-01-12","Cambodia",16249798,0,0,0,0
"2020-01-12","Canada",37058856,0,0,0,0
"2020-01-12","China",1392730000,0,0,59,1
"2020-01-12","Croatia",4089400,0,0,0,0
"2020-01-12","Czechia",0,0,0,0,0
"2020-01-12","Denmark",5797446,0,0,0,0
"2020-01-12","Diamond Princess",3711,0,0,0,0
"2020-01-12","Dominican Republic",10627165,0,0,0,0
"2020-01-12","Ecuador",17084357,0,0,0,0
"2020-01-12","Egypt",98423595,0,0,0,0
"2020-01-12","Estonia",1320884,0,0,0,0
"2020-01-12","Finland",5518050,0,0,0,0
"2020-01-12","France",66987244,0,0,0,0
"2020-01-12","Georgia",3731000,0,0,0,0
"2020-01-12","Germany",82927922,0,0,0,0
"2020-01-12","Greece",10727668,0,0,0,0
"2020-01-12","Iceland",353574,0,0,0,0
"2020-01-12","India",1352617328,0,0,0,0
"2020-01-12","Indonesia",267663435,0,0,0,0
"2020-01-12","Iran",81800269,0,0,0,0
"2020-01-12","Iraq",38433600,0,0,0,0
"2020-01-12","Ireland",4853506,0,0,0,0
"2020-01-12","Israel",8883800,0,0,0,0
"2020-01-12","Italy",60431283,0,0,0,0
"2020-01-12","Japan",126529100,0,0,0,0
"2020-01-12","Kuwait",4137309,0,0,0,0
"2020-01-12","Lebanon",6848925,0,0,0,0
"2020-01-12","Lithuania",2789533,0,0,0,0
"2020-01-12","Luxembourg",607728,0,0,0,0
"2020-01-12","Malaysia",31528585,0,0,0,0
"2020-01-12","Mexico",126190788,0,0,0,0
"2020-01-12","Monaco",38682,0,0,0,0
"2020-01-12","Nepal",28087871,0,0,0,0
"2020-01-12","Netherlands",17231017,0,0,0,0
"2020-01-12","New Zealand",4885500,0,0,0,0
"2020-01-12","Nigeria",195874740,0,0,0,0
"2020-01-12","North Macedonia",2082958,0,0,0,0
"2020-01-12","Norway",5314336,0,0,0,0
"2020-01-12","Oman",4829483,0,0,0,0
"2020-01-12","Pakistan",212215030,0,0,0,0
"2020-01-12","Philippines",106651922,0,0,0,0
"2020-01-12","Qatar",2781677,0,0,0,0
"2020-01-12","Romania",19473936,0,0,0,0
"2020-01-12","Russia",144478050,0,0,0,0
"2020-01-12","San Marino",33785,0,0,0,0
"2020-01-12","Singapore",5638676,0,0,0,0
"2020-01-12","South Korea",51635256,0,0,0,0
"2020-01-12","Spain",46723749,0,0,0,0
"2020-01-12","Sri Lanka",21670000,0,0,0,0
"2020-01-12","Sweden",10183175,0,0,0,0
"2020-01-12","Switzerland",8516543,0,0,0,0
"2020-01-12","Taiwan",23780452,0,0,0,0
"2020-01-12","Thailand",69428524,0,0,0,0
"2020-01-12","United Arab Emirates",9630959,0,0,0,0
"2020-01-12","United Kingdom",66488991,0,0,0,0
"2020-01-12","United States of America",327167434,0,0,0,0
"2020-01-12","Vietnam",95540395,0,0,0,0
"2020-01-13","Afghanistan",37172386,0,0,0,0
"2020-01-13","Algeria",42228429,0,0,0,0
"2020-01-13","Armenia",2951776,0,0,0,0
"2020-01-13","Australia",24992369,0,0,0,0
"2020-01-13","Austria",8847037,0,0,0,0
"2020-01-13","Azerbaijan",9942334,0,0,0,0
"2020-01-13","Bahrain",1569439,0,0,0,0
"2020-01-13","Belarus",9485386,0,0,0,0
"2020-01-13","Belgium",11422068,0,0,0,0
"2020-01-13","Brazil",209469333,0,0,0,0
"2020-01-13","Cambodia",16249798,0,0,0,0
"2020-01-13","Canada",37058856,0,0,0,0
"2020-01-13","China",1392730000,0,0,59,1
"2020-01-13","Croatia",4089400,0,0,0,0
"2020-01-13","Czechia",0,0,0,0,0
"2020-01-13","Denmark",5797446,0,0,0,0
"2020-01-13","Diamond Princess",3711,0,0,0,0
"2020-01-13","Dominican Republic",10627165,0,0,0,0
"2020-01-13","Ecuador",17084357,0,0,0,0
"2020-01-13","Egypt",98423595,0,0,0,0
"2020-01-13","Estonia",1320884,0,0,0,0
"2020-01-13","Finland",5518050,0,0,0,0
"2020-01-13","France",66987244,0,0,0,0
"2020-01-13","Georgia",3731000,0,0,0,0
"2020-01-13","Germany",82927922,0,0,0,0
"2020-01-13","Greece",10727668,0,0,0,0
"2020-01-13","Iceland",353574,0,0,0,0
"2020-01-13","India",1352617328,0,0,0,0
"2020-01-13","Indonesia",267663435,0,0,0,0
"2020-01-13","Iran",81800269,0,0,0,0
"2020-01-13","Iraq",38433600,0,0,0,0
"2020-01-13","Ireland",4853506,0,0,0,0
"2020-01-13","Israel",8883800,0,0,0,0
"2020-01-13","Italy",60431283,0,0,0,0
"2020-01-13","Japan",126529100,0,0,0,0
"2020-01-13","Kuwait",4137309,0,0,0,0
"2020-01-13","Lebanon",6848925,0,0,0,0
"2020-01-13","Lithuania",2789533,0,0,0,0
"2020-01-13","Luxembourg",607728,0,0,0,0
"2020-01-13","Malaysia",31528585,0,0,0,0
"2020-01-13","Mexico",126190788,0,0,0,0
"2020-01-13","Monaco",38682,0,0,0,0
"2020-01-13","Nepal",28087871,0,0,0,0
"2020-01-13","Netherlands",17231017,0,0,0,0
"2020-01-13","New Zealand",4885500,0,0,0,0
"2020-01-13","Nigeria",195874740,0,0,0,0
"2020-01-13","North Macedonia",2082958,0,0,0,0
"2020-01-13","Norway",5314336,0,0,0,0
"2020-01-13","Oman",4829483,0,0,0,0
"2020-01-13","Pakistan",212215030,0,0,0,0
"2020-01-13","Philippines",106651922,0,0,0,0
"2020-01-13","Qatar",2781677,0,0,0,0
"2020-01-13","Romania",19473936,0,0,0,0
"2020-01-13","Russia",144478050,0,0,0,0
"2020-01-13","San Marino",33785,0,0,0,0
"2020-01-13","Singapore",5638676,0,0,0,0
"2020-01-13","South Korea",51635256,0,0,0,0
"2020-01-13","Spain",46723749,0,0,0,0
"2020-01-13","Sri Lanka",21670000,0,0,0,0
"2020-01-13","Sweden",10183175,0,0,0,0
"2020-01-13","Switzerland",8516543,0,0,0,0
"2020-01-13","Taiwan",23780452,0,0,0,0
"2020-01-13","Thailand",69428524,1,0,1,0
"2020-01-13","United Arab Emirates",9630959,0,0,0,0
"2020-01-13","United Kingdom",66488991,0,0,0,0
"2020-01-13","United States of America",327167434,0,0,0,0
"2020-01-13","Vietnam",95540395,0,0,0,0
"2020-01-14","Afghanistan",37172386,0,0,0,0
"2020-01-14","Algeria",42228429,0,0,0,0
"2020-01-14","Armenia",2951776,0,0,0,0
"2020-01-14","Australia",24992369,0,0,0,0
"2020-01-14","Austria",8847037,0,0,0,0
"2020-01-14","Azerbaijan",9942334,0,0,0,0
"2020-01-14","Bahrain",1569439,0,0,0,0
"2020-01-14","Belarus",9485386,0,0,0,0
"2020-01-14","Belgium",11422068,0,0,0,0
"2020-01-14","Brazil",209469333,0,0,0,0
"2020-01-14","Cambodia",16249798,0,0,0,0
"2020-01-14","Canada",37058856,0,0,0,0
"2020-01-14","China",1392730000,0,0,59,1
"2020-01-14","Croatia",4089400,0,0,0,0
"2020-01-14","Czechia",0,0,0,0,0
"2020-01-14","Denmark",5797446,0,0,0,0
"2020-01-14","Diamond Princess",3711,0,0,0,0
"2020-01-14","Dominican Republic",10627165,0,0,0,0
"2020-01-14","Ecuador",17084357,0,0,0,0
"2020-01-14","Egypt",98423595,0,0,0,0
"2020-01-14","Estonia",1320884,0,0,0,0
"2020-01-14","Finland",5518050,0,0,0,0
"2020-01-14","France",66987244,0,0,0,0
"2020-01-14","Georgia",3731000,0,0,0,0
"2020-01-14","Germany",82927922,0,0,0,0
"2020-01-14","Greece",10727668,0,0,0,0
"2020-01-14","Iceland",353574,0,0,0,0
"2020-01-14","India",1352617328,0,0,0,0
"2020-01-14","Indonesia",267663435,0,0,0,0
"2020-01-14","Iran",81800269,0,0,0,0
"2020-01-14","Iraq",38433600,0,0,0,0
"2020-01-14","Ireland",4853506,0,0,0,0
"2020-01-14","Israel",8883800,0,0,0,0
"2020-01-14","Italy",60431283,0,0,0,0
"2020-01-14","Japan",126529100,0,0,0,0
"2020-01-14","Kuwait",4137309,0,0,0,0
"2020-01-14","Lebanon",6848925,0,0,0,0
"2020-01-14","Lithuania",2789533,0,0,0,0
"2020-01-14","Luxembourg",607728,0,0,0,0
"2020-01-14","Malaysia",31528585,0,0,0,0
"2020-01-14","Mexico",126190788,0,0,0,0
"2020-01-14","Monaco",38682,0,0,0,0
"2020-01-14","Nepal",28087871,0,0,0,0
"2020-01-14","Netherlands",17231017,0,0,0,0
"2020-01-14","New Zealand",4885500,0,0,0,0
"2020-01-14","Nigeria",195874740,0,0,0,0
"2020-01-14","North Macedonia",2082958,0,0,0,0
"2020-01-14","Norway",5314336,0,0,0,0
"2020-01-14","Oman",4829483,0,0,0,0
"2020-01-14","Pakistan",212215030,0,0,0,0
"2020-01-14","Philippines",106651922,0,0,0,0
"2020-01-14","Qatar",2781677,0,0,0,0
"2020-01-14","Romania",19473936,0,0,0,0
"2020-01-14","Russia",144478050,0,0,0,0
"2020-01-14","San Marino",33785,0,0,0,0
"2020-01-14","Singapore",5638676,0,0,0,0
"2020-01-14","South Korea",51635256,0,0,0,0
"2020-01-14","Spain",46723749,0,0,0,0
"2020-01-14","Sri Lanka",21670000,0,0,0,0
"2020-01-14","Sweden",10183175,0,0,0,0
"2020-01-14","Switzerland",8516543,0,0,0,0
"2020-01-14","Taiwan",23780452,0,0,0,0
"2020-01-14","Thailand",69428524,0,0,1,0
"2020-01-14","United Arab Emirates",9630959,0,0,0,0
"2020-01-14","United Kingdom",66488991,0,0,0,0
"2020-01-14","United States of America",327167434,0,0,0,0
"2020-01-14","Vietnam",95540395,0,0,0,0
"2020-01-15","Afghanistan",37172386,0,0,0,0
"2020-01-15","Algeria",42228429,0,0,0,0
"2020-01-15","Armenia",2951776,0,0,0,0
"2020-01-15","Australia",24992369,0,0,0,0
"2020-01-15","Austria",8847037,0,0,0,0
"2020-01-15","Azerbaijan",9942334,0,0,0,0
"2020-01-15","Bahrain",1569439,0,0,0,0
"2020-01-15","Belarus",9485386,0,0,0,0
"2020-01-15","Belgium",11422068,0,0,0,0
"2020-01-15","Brazil",209469333,0,0,0,0
"2020-01-15","Cambodia",16249798,0,0,0,0
"2020-01-15","Canada",37058856,0,0,0,0
"2020-01-15","China",1392730000,0,1,59,2
"2020-01-15","Croatia",4089400,0,0,0,0
"2020-01-15","Czechia",0,0,0,0,0
"2020-01-15","Denmark",5797446,0,0,0,0
"2020-01-15","Diamond Princess",3711,0,0,0,0
"2020-01-15","Dominican Republic",10627165,0,0,0,0
"2020-01-15","Ecuador",17084357,0,0,0,0
"2020-01-15","Egypt",98423595,0,0,0,0
"2020-01-15","Estonia",1320884,0,0,0,0
"2020-01-15","Finland",5518050,0,0,0,0
"2020-01-15","France",66987244,0,0,0,0
"2020-01-15","Georgia",3731000,0,0,0,0
"2020-01-15","Germany",82927922,0,0,0,0
"2020-01-15","Greece",10727668,0,0,0,0
"2020-01-15","Iceland",353574,0,0,0,0
"2020-01-15","India",1352617328,0,0,0,0
"2020-01-15","Indonesia",267663435,0,0,0,0
"2020-01-15","Iran",81800269,0,0,0,0
"2020-01-15","Iraq",38433600,0,0,0,0
"2020-01-15","Ireland",4853506,0,0,0,0
"2020-01-15","Israel",8883800,0,0,0,0
"2020-01-15","Italy",60431283,0,0,0,0
"2020-01-15","Japan",126529100,1,0,1,0
"2020-01-15","Kuwait",4137309,0,0,0,0
"2020-01-15","Lebanon",6848925,0,0,0,0
"2020-01-15","Lithuania",2789533,0,0,0,0
"2020-01-15","Luxembourg",607728,0,0,0,0
"2020-01-15","Malaysia",31528585,0,0,0,0
"2020-01-15","Mexico",126190788,0,0,0,0
"2020-01-15","Monaco",38682,0,0,0,0
"2020-01-15","Nepal",28087871,0,0,0,0
"2020-01-15","Netherlands",17231017,0,0,0,0
"2020-01-15","New Zealand",4885500,0,0,0,0
"2020-01-15","Nigeria",195874740,0,0,0,0
"2020-01-15","North Macedonia",2082958,0,0,0,0
"2020-01-15","Norway",5314336,0,0,0,0
"2020-01-15","Oman",4829483,0,0,0,0
"2020-01-15","Pakistan",212215030,0,0,0,0
"2020-01-15","Philippines",106651922,0,0,0,0
"2020-01-15","Qatar",2781677,0,0,0,0
"2020-01-15","Romania",19473936,0,0,0,0
"2020-01-15","Russia",144478050,0,0,0,0
"2020-01-15","San Marino",33785,0,0,0,0
"2020-01-15","Singapore",5638676,0,0,0,0
"2020-01-15","South Korea",51635256,0,0,0,0
"2020-01-15","Spain",46723749,0,0,0,0
"2020-01-15","Sri Lanka",21670000,0,0,0,0
"2020-01-15","Sweden",10183175,0,0,0,0
"2020-01-15","Switzerland",8516543,0,0,0,0
"2020-01-15","Taiwan",23780452,0,0,0,0
"2020-01-15","Thailand",69428524,0,0,1,0
"2020-01-15","United Arab Emirates",9630959,0,0,0,0
"2020-01-15","United Kingdom",66488991,0,0,0,0
"2020-01-15","United States of America",327167434,0,0,0,0
"2020-01-15","Vietnam",95540395,0,0,0,0
"2020-01-16","Afghanistan",37172386,0,0,0,0
"2020-01-16","Algeria",42228429,0,0,0,0
"2020-01-16","Armenia",2951776,0,0,0,0
"2020-01-16","Australia",24992369,0,0,0,0
"2020-01-16","Austria",8847037,0,0,0,0
"2020-01-16","Azerbaijan",9942334,0,0,0,0
"2020-01-16","Bahrain",1569439,0,0,0,0
"2020-01-16","Belarus",9485386,0,0,0,0
"2020-01-16","Belgium",11422068,0,0,0,0
"2020-01-16","Brazil",209469333,0,0,0,0
"2020-01-16","Cambodia",16249798,0,0,0,0
"2020-01-16","Canada",37058856,0,0,0,0
"2020-01-16","China",1392730000,0,0,59,2
"2020-01-16","Croatia",4089400,0,0,0,0
"2020-01-16","Czechia",0,0,0,0,0
"2020-01-16","Denmark",5797446,0,0,0,0
"2020-01-16","Diamond Princess",3711,0,0,0,0
"2020-01-16","Dominican Republic",10627165,0,0,0,0
"2020-01-16","Ecuador",17084357,0,0,0,0
"2020-01-16","Egypt",98423595,0,0,0,0
"2020-01-16","Estonia",1320884,0,0,0,0
"2020-01-16","Finland",5518050,0,0,0,0
"2020-01-16","France",66987244,0,0,0,0
"2020-01-16","Georgia",3731000,0,0,0,0
"2020-01-16","Germany",82927922,0,0,0,0
"2020-01-16","Greece",10727668,0,0,0,0
"2020-01-16","Iceland",353574,0,0,0,0
"2020-01-16","India",1352617328,0,0,0,0
